month,is_warning,reason,occurrence,year,lat,lng
8,0,1200,1,2019,60.1628838,24.9146812
8,0,1200,1,2019,60.1683156,24.9256887
8,0,1200,1,2019,60.1692970,24.9381899
8,0,1200,1,2019,60.1711006,24.9368080
8,0,1200,1,2019,60.1711606,24.9488668
8,0,1200,5,2019,60.1711860,24.9455321
8,0,1200,1,2019,60.1785737,24.9484889
8,0,1200,1,2019,60.1805102,24.9584259
8,0,1200,1,2019,60.1829419,24.9471714
8,0,1200,7,2019,60.1860738,24.9800509
8,0,1200,1,2019,60.1886205,25.0044798
8,0,1200,1,2019,60.1888345,25.0080897
8,0,1200,1,2019,60.2101931,25.1437799
8,0,1200,1,2019,60.4548482,22.2745476
8,0,1201,1,2019,60.1707030,24.9558933
8,0,1201,1,2019,60.1711860,24.9455321
8,0,1201,3,2019,60.1860738,24.9800509
8,0,1201,1,2019,60.4548482,22.2745476
8,0,1202,3,2019,60.1637728,24.9238756
8,0,1202,1,2019,60.1641014,24.9447954
8,0,1202,1,2019,60.1648551,24.9414363
8,0,1202,1,2019,60.1678245,24.9272857
8,0,1202,2,2019,60.1680419,24.9326396
8,0,1202,4,2019,60.1683156,24.9256887
8,0,1202,4,2019,60.1692970,24.9381899
8,0,1202,1,2019,60.1711606,24.9488668
8,0,1202,13,2019,60.1711860,24.9455321
8,0,1202,1,2019,60.1729669,24.9442647
8,0,1202,1,2019,60.1832937,24.9614518
8,0,1202,20,2019,60.1860738,24.9800509
8,0,1202,1,2019,60.1863582,24.9258240
8,0,1202,1,2019,60.1871025,24.9146138
8,0,1202,1,2019,60.1921179,24.9623522
8,0,1202,2,2019,60.1922345,24.9436386
8,0,1202,1,2019,60.1980221,24.9229574
8,0,1202,1,2019,60.1998884,24.9360966
8,0,1202,1,2019,60.2063993,25.0435106
8,0,1202,1,2019,60.2065379,24.8918852
8,0,1202,1,2019,60.2145725,25.0948169
8,0,1202,1,2019,60.2287933,24.8813493
8,0,1202 0702,1,2019,60.1711860,24.9455321
8,0,1202 2200,1,2019,60.1680419,24.9326396
8,0,1202 2200,2,2019,60.1707030,24.9558933
8,0,1300,1,2019,60.0700742,23.6603747
8,0,1300,1,2019,60.1544853,24.9446779
8,0,1300,1,2019,60.1580733,24.9619441
8,0,1300,1,2019,60.1587009,24.9376914
8,0,1300,1,2019,60.1592116,24.8796376
8,0,1300,1,2019,60.1604038,24.9463528
8,0,1300,1,2019,60.1623886,24.9258676
8,0,1300,1,2019,60.1624341,24.9398580
8,0,1300,1,2019,60.1638676,24.9284060
8,0,1300,1,2019,60.1668025,24.9257550
8,0,1300,2,2019,60.1670322,24.9681328
8,0,1300,2,2019,60.1680343,24.9658608
8,0,1300,1,2019,60.1681278,24.9249906
8,0,1300,1,2019,60.1699296,24.9258365
8,0,1300,1,2019,60.1728591,24.9139004
8,0,1300,1,2019,60.1728601,24.9139006
8,0,1300,1,2019,60.1729669,24.9442647
8,0,1300,1,2019,60.1730077,24.9284534
8,0,1300,4,2019,60.1750616,24.9137922
8,0,1300,1,2019,60.1753654,24.9122484
8,0,1300,1,2019,60.1760702,24.9293094
8,0,1300,1,2019,60.1792110,25.0479520
8,0,1300,1,2019,60.1799985,24.9488401
8,0,1300,1,2019,60.1810434,24.9087102
8,0,1300,1,2019,60.1817676,24.9512733
8,0,1300,1,2019,60.1829873,24.9511391
8,0,1300,1,2019,60.1831111,24.9469993
8,0,1300,1,2019,60.1831377,24.8850200
8,0,1300,1,2019,60.1837924,24.9485016
8,0,1300,1,2019,60.1841436,24.9450748
8,0,1300,1,2019,60.1856498,24.9231805
8,0,1300,1,2019,60.1858259,24.9594505
8,0,1300,1,2019,60.1872141,24.9211296
8,0,1300,1,2019,60.1898885,24.9712998
8,0,1300,1,2019,60.1917523,24.8851483
8,0,1300,1,2019,60.1918680,25.0286483
8,0,1300,1,2019,60.1919544,24.9374537
8,0,1300,1,2019,60.2003877,24.9390351
8,0,1300,1,2019,60.2022908,24.9253227
8,0,1300,1,2019,60.2033639,25.0599967
8,0,1300,1,2019,60.2067109,25.0599748
8,0,1300,1,2019,60.2075027,25.1266411
8,0,1300,1,2019,60.2106764,25.0786672
8,0,1300,1,2019,60.2109583,25.0775517
8,0,1300,1,2019,60.2113983,24.9036339
8,0,1300,1,2019,60.2119961,25.1366731
8,0,1300,1,2019,60.2131919,25.0951155
8,0,1300,1,2019,60.2149029,25.0799300
8,0,1300,1,2019,60.2176875,24.8766162
8,0,1300,1,2019,60.2185332,24.8539443
8,0,1300,1,2019,60.2193087,24.8753691
8,0,1300,1,2019,60.2199948,24.8727527
8,0,1300,1,2019,60.2204247,24.8718942
8,0,1300,1,2019,60.2262879,24.8906983
8,0,1300,1,2019,60.2316810,24.9965941
8,0,1300,2,2019,60.2322430,24.9984129
8,0,1300,1,2019,60.2322786,24.9993487
8,0,1300,3,2019,60.2333442,25.0750504
8,0,1300,1,2019,60.2346173,25.0130785
8,0,1300,1,2019,60.2367847,25.0970967
8,0,1300,1,2019,60.2374998,25.0037456
8,0,1300,1,2019,60.4510432,22.2593495
8,0,1300,1,2019,60.9863092,24.4892449
8,0,1300,1,2019,61.4946159,23.7438912
8,0,1300,1,2019,61.4988835,24.0454567
8,0,1300,1,2019,61.5010027,23.7388875
8,0,1300,1,2019,61.7040506,23.2636521
8,0,1300,1,2019,62.8911070,27.6895948
8,0,1300,1,2019,66.5100427,25.6815463
8,0,1300 1400,1,2019,60.2533295,25.0124329
8,0,1301,8,2019,60.1568479,24.9330072
8,0,1301,6,2019,60.1569306,24.9335303
8,0,1301,1,2019,60.1579100,24.9459053
8,0,1301,1,2019,60.1588349,24.9421834
8,0,1301,1,2019,60.1590885,24.9205626
8,0,1301,2,2019,60.1592767,24.9427629
8,0,1301,2,2019,60.1606481,24.9513526
8,0,1301,1,2019,60.1608434,24.9450847
8,0,1301,1,2019,60.1636488,24.9452509
8,0,1301,1,2019,60.1645982,24.9248479
8,0,1301,1,2019,60.1656892,24.9448915
8,0,1301,1,2019,60.1662206,24.9456671
8,0,1301,1,2019,60.1682772,24.9549364
8,0,1301,1,2019,60.1686366,24.9645145
8,0,1301,2,2019,60.1697602,24.9250483
8,0,1301,1,2019,60.1700019,24.9470382
8,0,1301,1,2019,60.1735715,24.9295329
8,0,1301,1,2019,60.1780153,24.9483667
8,0,1301,1,2019,60.1872141,24.9211296
8,0,1301,1,2019,60.1887412,24.9712262
8,0,1301,1,2019,60.1891493,24.9590788
8,0,1301,3,2019,60.1898057,24.9752457
8,0,1301,1,2019,60.2019598,24.9382870
8,0,1301,1,2019,60.9877245,25.6623120
8,0,1301,1,2019,61.4958679,23.8115972
8,0,1301,1,2019,65.0025624,25.4678753
8,0,1301 1402,1,2019,60.1604884,24.9547269
8,0,1301 1402,1,2019,60.1724930,24.9578789
8,0,1301 2002,1,2019,60.1727401,24.9533963
8,0,1301 2002,1,2019,60.1890633,24.9562832
8,0,1302,1,2019,60.1495991,24.8859816
8,0,1302,1,2019,60.1501018,24.8783790
8,0,1302,1,2019,60.1507534,24.8844125
8,0,1302,1,2019,60.1508069,24.8831909
8,0,1302,2,2019,60.1518945,24.8827906
8,0,1302,1,2019,60.1526901,24.8887320
8,0,1302,1,2019,60.1537892,24.9319608
8,0,1302,1,2019,60.1539748,24.9102054
8,0,1302,1,2019,60.1542081,24.9448408
8,0,1302,1,2019,60.1544853,24.9446779
8,0,1302,2,2019,60.1554528,24.9443063
8,0,1302,1,2019,60.1559933,24.9454489
8,0,1302,1,2019,60.1560343,24.9457995
8,0,1302,1,2019,60.1563652,24.9627252
8,0,1302,1,2019,60.1564284,24.9413619
8,0,1302,1,2019,60.1564345,24.9303921
8,0,1302,6,2019,60.1565698,24.9495757
8,0,1302,2,2019,60.1566278,24.9438985
8,0,1302,1,2019,60.1567532,24.9495644
8,0,1302,1,2019,60.1568049,24.9454127
8,0,1302,1,2019,60.1568055,24.9429693
8,0,1302,2,2019,60.1568403,24.9447206
8,0,1302,1,2019,60.1568479,24.9330072
8,0,1302,1,2019,60.1569062,24.9437581
8,0,1302,1,2019,60.1569097,24.9502134
8,0,1302,1,2019,60.1569306,24.9335303
8,0,1302,1,2019,60.1570740,24.9352305
8,0,1302,2,2019,60.1572124,24.9462471
8,0,1302,1,2019,60.1572743,24.9455070
8,0,1302,1,2019,60.1574785,24.9433397
8,0,1302,1,2019,60.1577223,24.9398654
8,0,1302,1,2019,60.1577841,24.9492300
8,0,1302,1,2019,60.1578700,24.9431899
8,0,1302,1,2019,60.1579100,24.9459053
8,0,1302,1,2019,60.1579692,24.9521553
8,0,1302,1,2019,60.1580020,24.9423624
8,0,1302,1,2019,60.1581824,24.9495981
8,0,1302,1,2019,60.1583414,24.9392076
8,0,1302,1,2019,60.1586760,24.9351866
8,0,1302,1,2019,60.1587009,24.9376914
8,0,1302,6,2019,60.1587695,24.9382073
8,0,1302,1,2019,60.1589382,24.9552801
8,0,1302,2,2019,60.1590709,24.8802721
8,0,1302,1,2019,60.1590885,24.9205626
8,0,1302,2,2019,60.1592134,24.9457368
8,0,1302,1,2019,60.1594562,24.9398813
8,0,1302,3,2019,60.1596518,24.9367976
8,0,1302,1,2019,60.1598685,24.9493619
8,0,1302,3,2019,60.1599791,24.9426529
8,0,1302,1,2019,60.1600121,24.9552976
8,0,1302,1,2019,60.1600423,24.9342192
8,0,1302,2,2019,60.1600772,24.9327079
8,0,1302,4,2019,60.1601374,24.9429294
8,0,1302,4,2019,60.1602078,24.9340258
8,0,1302,2,2019,60.1604884,24.9547269
8,0,1302,1,2019,60.1605935,24.9382727
8,0,1302,3,2019,60.1606078,24.9537644
8,0,1302,1,2019,60.1608056,24.9153461
8,0,1302,2,2019,60.1608415,24.9364548
8,0,1302,3,2019,60.1608581,24.9358709
8,0,1302,1,2019,60.1609015,24.9378288
8,0,1302,1,2019,60.1609224,24.9375347
8,0,1302,1,2019,60.1613619,24.8589766
8,0,1302,1,2019,60.1615558,24.9419922
8,0,1302,1,2019,60.1616044,24.9363826
8,0,1302,3,2019,60.1617218,24.9366797
8,0,1302,1,2019,60.1617415,24.9418613
8,0,1302,1,2019,60.1618329,24.9370396
8,0,1302,1,2019,60.1619981,24.9405195
8,0,1302,2,2019,60.1621368,24.9402599
8,0,1302,1,2019,60.1623886,24.9258676
8,0,1302,4,2019,60.1625990,24.9314073
8,0,1302,1,2019,60.1627839,24.9434734
8,0,1302,2,2019,60.1633037,24.9522468
8,0,1302,1,2019,60.1633433,24.9501197
8,0,1302,1,2019,60.1634392,24.9271892
8,0,1302,1,2019,60.1635196,24.9385844
8,0,1302,3,2019,60.1635603,24.9463426
8,0,1302,2,2019,60.1635995,24.9447481
8,0,1302,1,2019,60.1637264,24.9521180
8,0,1302,1,2019,60.1637853,24.9344488
8,0,1302,2,2019,60.1639908,24.9462827
8,0,1302,1,2019,60.1641782,24.9496669
8,0,1302,1,2019,60.1642202,24.9287874
8,0,1302,1,2019,60.1642976,24.9463729
8,0,1302,1,2019,60.1643314,24.9288535
8,0,1302,1,2019,60.1646136,24.9489316
8,0,1302,1,2019,60.1649085,24.9280325
8,0,1302,1,2019,60.1650841,24.9318811
8,0,1302,1,2019,60.1651892,24.9709206
8,0,1302,3,2019,60.1652196,24.9501265
8,0,1302,1,2019,60.1656974,24.9481682
8,0,1302,1,2019,60.1657090,24.9456815
8,0,1302,1,2019,60.1657174,24.9488251
8,0,1302,1,2019,60.1660468,24.9257064
8,0,1302,1,2019,60.1661456,24.9678062
8,0,1302,1,2019,60.1662697,24.9346329
8,0,1302,1,2019,60.1662781,24.9251655
8,0,1302,1,2019,60.1666322,24.9497598
8,0,1302,1,2019,60.1667658,24.9372628
8,0,1302,2,2019,60.1668025,24.9257550
8,0,1302,1,2019,60.1668155,24.9641825
8,0,1302,1,2019,60.1671050,24.9369418
8,0,1302,1,2019,60.1671103,24.9492149
8,0,1302,1,2019,60.1672763,24.9599964
8,0,1302,1,2019,60.1673411,24.9681896
8,0,1302,2,2019,60.1673703,24.9248515
8,0,1302,1,2019,60.1677241,24.9624575
8,0,1302,1,2019,60.1678009,24.9775387
8,0,1302,2,2019,60.1678398,24.9651519
8,0,1302,1,2019,60.1679594,24.9336884
8,0,1302,3,2019,60.1680343,24.9658608
8,0,1302,2,2019,60.1681278,24.9249906
8,0,1302,1,2019,60.1681349,24.9653294
8,0,1302,3,2019,60.1681495,24.9686049
8,0,1302,1,2019,60.1681593,24.9627995
8,0,1302,1,2019,60.1685610,24.9315788
8,0,1302,2,2019,60.1686695,24.9312356
8,0,1302,1,2019,60.1688477,24.9361712
8,0,1302,8,2019,60.1694578,24.9508565
8,0,1302,3,2019,60.1697602,24.9250483
8,0,1302,1,2019,60.1699924,24.9204028
8,0,1302,1,2019,60.1703202,24.9494934
8,0,1302,2,2019,60.1713578,24.9287633
8,0,1302,1,2019,60.1716313,24.9526779
8,0,1302,3,2019,60.1717690,24.9287193
8,0,1302,1,2019,60.1719103,24.9293625
8,0,1302,1,2019,60.1720440,24.9566494
8,0,1302,1,2019,60.1721059,24.9313426
8,0,1302,1,2019,60.1721712,24.9450043
8,0,1302,1,2019,60.1721865,24.9243937
8,0,1302,1,2019,60.1722180,24.9562548
8,0,1302,1,2019,60.1723291,24.9250229
8,0,1302,1,2019,60.1723582,24.9253864
8,0,1302,1,2019,60.1723868,24.9536477
8,0,1302,3,2019,60.1725543,24.9562317
8,0,1302,2,2019,60.1727401,24.9533963
8,0,1302,1,2019,60.1727684,24.9287020
8,0,1302,1,2019,60.1727883,24.9244014
8,0,1302,6,2019,60.1728591,24.9139004
8,0,1302,1,2019,60.1728601,24.9139006
8,0,1302,2,2019,60.1729669,24.9442647
8,0,1302,1,2019,60.1730077,24.9284534
8,0,1302,1,2019,60.1731422,24.9297636
8,0,1302,1,2019,60.1732167,24.9568573
8,0,1302,1,2019,60.1732458,24.9578050
8,0,1302,1,2019,60.1733242,24.9600520
8,0,1302,1,2019,60.1733266,24.9597966
8,0,1302,1,2019,60.1733744,24.9274916
8,0,1302,1,2019,60.1734250,24.9577829
8,0,1302,1,2019,60.1734926,24.9580728
8,0,1302,1,2019,60.1735523,24.9291093
8,0,1302,2,2019,60.1735799,24.9279086
8,0,1302,2,2019,60.1741336,24.9236697
8,0,1302,1,2019,60.1742769,24.9280432
8,0,1302,1,2019,60.1743737,24.9583449
8,0,1302,1,2019,60.1744121,24.9532908
8,0,1302,1,2019,60.1747788,24.9532789
8,0,1302,1,2019,60.1748303,24.9289364
8,0,1302,6,2019,60.1750616,24.9137922
8,0,1302,1,2019,60.1752165,24.9594522
8,0,1302,1,2019,60.1753266,24.9457330
8,0,1302,3,2019,60.1756930,24.9262519
8,0,1302,1,2019,60.1758120,24.9597473
8,0,1302,2,2019,60.1758135,24.9276965
8,0,1302,1,2019,60.1759450,24.9579276
8,0,1302,1,2019,60.1761623,24.9272615
8,0,1302,1,2019,60.1761736,24.9291048
8,0,1302,3,2019,60.1761875,24.9262581
8,0,1302,1,2019,60.1762711,24.9280672
8,0,1302,2,2019,60.1764577,24.9290551
8,0,1302,1,2019,60.1770338,24.9273338
8,0,1302,1,2019,60.1772220,24.9215083
8,0,1302,2,2019,60.1772498,24.9487405
8,0,1302,1,2019,60.1772876,24.9210254
8,0,1302,1,2019,60.1779350,24.9279987
8,0,1302,1,2019,60.1779782,24.9451807
8,0,1302,1,2019,60.1783650,24.9262659
8,0,1302,1,2019,60.1786731,24.9239341
8,0,1302,1,2019,60.1792110,25.0479520
8,0,1302,1,2019,60.1794868,24.9254194
8,0,1302,1,2019,60.1795072,24.9545711
8,0,1302,1,2019,60.1798424,25.0467116
8,0,1302,1,2019,60.1800740,24.9242616
8,0,1302,1,2019,60.1801766,24.9129141
8,0,1302,1,2019,60.1806025,25.0617845
8,0,1302,1,2019,60.1807220,24.9504126
8,0,1302,1,2019,60.1809063,25.0514435
8,0,1302,1,2019,60.1810860,24.9500732
8,0,1302,2,2019,60.1816431,24.9540601
8,0,1302,1,2019,60.1817676,24.9512733
8,0,1302,1,2019,60.1819412,24.9507319
8,0,1302,1,2019,60.1820882,24.9239891
8,0,1302,1,2019,60.1825437,24.9597373
8,0,1302,1,2019,60.1825946,24.9515641
8,0,1302,1,2019,60.1826052,24.9496852
8,0,1302,3,2019,60.1828793,24.9231159
8,0,1302,6,2019,60.1834143,24.9624562
8,0,1302,1,2019,60.1834148,24.9535693
8,0,1302,1,2019,60.1836354,24.9206747
8,0,1302,1,2019,60.1838542,24.9618906
8,0,1302,1,2019,60.1839076,24.9502390
8,0,1302,1,2019,60.1840027,24.9425231
8,0,1302,1,2019,60.1840801,24.9444522
8,0,1302,1,2019,60.1841436,24.9450748
8,0,1302,1,2019,60.1842090,24.9551832
8,0,1302,1,2019,60.1844202,24.9551558
8,0,1302,1,2019,60.1845408,24.9430879
8,0,1302,3,2019,60.1846039,24.9404201
8,0,1302,3,2019,60.1849578,24.9592277
8,0,1302,1,2019,60.1855419,24.9489705
8,0,1302,1,2019,60.1857374,24.9507661
8,0,1302,2,2019,60.1858259,24.9594505
8,0,1302,1,2019,60.1859220,24.9570871
8,0,1302,1,2019,60.1859261,24.9596209
8,0,1302,1,2019,60.1871812,24.9471292
8,0,1302,1,2019,60.1871939,24.9453188
8,0,1302,1,2019,60.1872611,24.9465202
8,0,1302,1,2019,60.1875764,24.9207744
8,0,1302,1,2019,60.1877616,24.9101074
8,0,1302,1,2019,60.1880084,24.9577056
8,0,1302,1,2019,60.1880336,24.9653912
8,0,1302,1,2019,60.1880404,24.9564085
8,0,1302,1,2019,60.1881670,24.9668620
8,0,1302,1,2019,60.1882223,24.9642676
8,0,1302,3,2019,60.1883565,24.9154624
8,0,1302,1,2019,60.1886433,24.9581344
8,0,1302,1,2019,60.1887748,24.9620585
8,0,1302,1,2019,60.1889580,24.9729090
8,0,1302,3,2019,60.1890633,24.9562832
8,0,1302,4,2019,60.1891493,24.9590788
8,0,1302,2,2019,60.1892852,24.9617382
8,0,1302,1,2019,60.1895054,24.9721290
8,0,1302,1,2019,60.1895117,24.9705728
8,0,1302,1,2019,60.1896368,24.9564007
8,0,1302,2,2019,60.1898057,24.9752457
8,0,1302,1,2019,60.1899277,24.9554725
8,0,1302,1,2019,60.1899704,24.8849978
8,0,1302,2,2019,60.1900591,24.9529993
8,0,1302,1,2019,60.1900846,24.9575794
8,0,1302,2,2019,60.1906389,24.9545255
8,0,1302,1,2019,60.1907099,24.9524780
8,0,1302,2,2019,60.1907862,24.9413102
8,0,1302,1,2019,60.1912829,24.9456761
8,0,1302,1,2019,60.1913090,24.9438660
8,0,1302,1,2019,60.1913253,24.9401489
8,0,1302,1,2019,60.1914005,24.9443920
8,0,1302,1,2019,60.1916092,24.9399496
8,0,1302,3,2019,60.1916102,24.9384043
8,0,1302,1,2019,60.1919544,24.9374537
8,0,1302,1,2019,60.1920968,24.9068776
8,0,1302,1,2019,60.1922197,24.9420044
8,0,1302,3,2019,60.1924007,24.9416589
8,0,1302,1,2019,60.1924452,24.9414696
8,0,1302,1,2019,60.1926921,24.9408845
8,0,1302,2,2019,60.1929451,24.9384631
8,0,1302,3,2019,60.1929465,24.9056015
8,0,1302,2,2019,60.1929971,24.9403870
8,0,1302,1,2019,60.1930034,24.9431456
8,0,1302,3,2019,60.1935348,24.9540567
8,0,1302,1,2019,60.1936707,24.9416572
8,0,1302,1,2019,60.1939440,24.8969321
8,0,1302,2,2019,60.1941002,25.0290425
8,0,1302,1,2019,60.1942481,24.9393896
8,0,1302,2,2019,60.1942526,24.9378640
8,0,1302,1,2019,60.1942680,24.9401013
8,0,1302,1,2019,60.1943919,24.9523205
8,0,1302,1,2019,60.1944875,24.9376109
8,0,1302,1,2019,60.1947293,24.8996993
8,0,1302,1,2019,60.1951036,24.8993370
8,0,1302,2,2019,60.1952912,24.9000913
8,0,1302,1,2019,60.1954339,24.9497350
8,0,1302,1,2019,60.1955355,24.9601012
8,0,1302,1,2019,60.1957102,24.9504973
8,0,1302,1,2019,60.1959969,24.9585914
8,0,1302,1,2019,60.1960965,24.9631669
8,0,1302,1,2019,60.1970627,24.9457600
8,0,1302,1,2019,60.1971092,24.9594191
8,0,1302,1,2019,60.1973398,24.8850092
8,0,1302,1,2019,60.1978623,24.8822006
8,0,1302,2,2019,60.1980073,24.8834914
8,0,1302,1,2019,60.1980181,25.0541067
8,0,1302,1,2019,60.1987222,24.8797718
8,0,1302,1,2019,60.1991475,24.8797678
8,0,1302,1,2019,60.1994373,24.9044286
8,0,1302,1,2019,60.1994691,24.8759427
8,0,1302,1,2019,60.1996523,24.8816816
8,0,1302,2,2019,60.1997248,24.9391670
8,0,1302,1,2019,60.2008159,24.8736839
8,0,1302,1,2019,60.2014085,24.9380556
8,0,1302,1,2019,60.2018968,24.9244900
8,0,1302,1,2019,60.2019990,24.9228748
8,0,1302,1,2019,60.2023866,24.9236731
8,0,1302,1,2019,60.2025905,24.9218544
8,0,1302,3,2019,60.2067109,25.0599748
8,0,1302,1,2019,60.2098189,24.8824166
8,0,1302,1,2019,60.2113129,24.9504885
8,0,1302,1,2019,60.2119203,24.9420921
8,0,1302,2,2019,60.2119961,25.1366731
8,0,1302,1,2019,60.2131184,24.9553318
8,0,1302,1,2019,60.2174384,24.9640333
8,0,1302,1,2019,60.2174466,24.8559005
8,0,1302,8,2019,60.2176875,24.8766162
8,0,1302,1,2019,60.2177122,24.8728392
8,0,1302,2,2019,60.2180273,24.8767786
8,0,1302,1,2019,60.2182391,24.8714531
8,0,1302,1,2019,60.2185332,24.8539443
8,0,1302,1,2019,60.2191490,24.9695776
8,0,1302,1,2019,60.2191763,24.8586732
8,0,1302,1,2019,60.2196336,24.8735445
8,0,1302,1,2019,60.2199948,24.8727527
8,0,1302,1,2019,60.2201086,24.8701946
8,0,1302,5,2019,60.2204247,24.8718942
8,0,1302,1,2019,60.2207021,24.8691915
8,0,1302,1,2019,60.2252428,24.8938652
8,0,1302,2,2019,60.2256530,24.9018911
8,0,1302,1,2019,60.2258302,24.8911447
8,0,1302,1,2019,60.2265933,24.8932353
8,0,1302,2,2019,60.2265948,25.1256526
8,0,1302,1,2019,60.2271071,24.9269966
8,0,1302,1,2019,60.2284390,24.8929058
8,0,1302,1,2019,60.2290789,24.9318884
8,0,1302,1,2019,60.2306628,24.9987739
8,0,1302,1,2019,60.2312005,24.9979532
8,0,1302,1,2019,60.2318344,24.9378004
8,0,1302,1,2019,60.2322430,24.9984129
8,0,1302,1,2019,60.2328409,25.0567638
8,0,1302,2,2019,60.2333442,25.0750504
8,0,1302,1,2019,60.2338271,24.9376559
8,0,1302,1,2019,60.2374265,25.0160602
8,0,1302,1,2019,60.2379048,24.8865019
8,0,1302,1,2019,60.2380988,24.8460354
8,0,1302,1,2019,60.2387234,25.1124729
8,0,1302,1,2019,60.2396370,24.8437279
8,0,1302,2,2019,60.2408488,24.8400670
8,0,1302,1,2019,60.2465983,25.0834961
8,0,1302,1,2019,60.2842176,25.0225684
8,0,1302,1,2019,60.4376140,22.2449887
8,0,1302,1,2019,60.4376710,22.2463753
8,0,1302,2,2019,60.4432003,22.2704204
8,0,1302,2,2019,60.4491830,22.2466705
8,0,1302,2,2019,60.4495883,22.2674847
8,0,1302,1,2019,60.4496309,22.2645398
8,0,1302,1,2019,60.4502193,22.2594941
8,0,1302,2,2019,60.4526466,22.2578798
8,0,1302,1,2019,60.4623689,26.9382117
8,0,1302,1,2019,60.4737149,25.0880981
8,0,1302,2,2019,60.9789918,25.6554316
8,0,1302,1,2019,60.9804606,25.6722876
8,0,1302,1,2019,60.9814335,25.6490144
8,0,1302,1,2019,60.9835321,25.7373126
8,0,1302,1,2019,60.9859072,24.4395348
8,0,1302,1,2019,60.9863092,24.4892449
8,0,1302,1,2019,60.9869948,24.4955540
8,0,1302,3,2019,60.9879247,25.6635996
8,0,1302,2,2019,61.4831097,23.8005613
8,0,1302,1,2019,61.4990967,23.7593011
8,0,1302,1,2019,61.5008601,23.7786643
8,0,1302,1,2019,61.5010027,23.7388875
8,0,1302,1,2019,62.8911070,27.6895948
8,0,1302,1,2019,63.1145129,21.6017816
8,0,1302,1,2019,65.0626443,25.4837034
8,0,1302,2,2019,66.5100427,25.6815463
8,0,1302 1401,1,2019,60.1733744,24.9274916
8,0,1302 1401,1,2019,60.1934334,24.9537593
8,0,1302 1401 2001,1,2019,60.1674535,24.9243010
8,0,1302 1501,1,2019,60.1662866,24.9475454
8,0,1302 1501 0401,1,2019,60.3899327,25.6505666
8,0,1302 1902,1,2019,60.1878811,24.9662984
8,0,1302 2001,1,2019,60.1610932,24.9420342
8,0,1302 2001,1,2019,60.1834143,24.9624562
8,0,1302 2001,1,2019,60.1918763,24.9422620
8,0,1302 2001,1,2019,60.1924007,24.9416589
8,0,1302 2001 0112,1,2019,60.1573790,24.9492166
8,0,1302 2002,1,2019,60.1539748,24.9102054
8,0,1302 2002,1,2019,60.1713378,24.9583153
8,0,1302 2002,1,2019,60.1907862,24.9413102
8,0,1302 2003 2200,1,2019,60.1694578,24.9508565
8,0,1302 2003 2200,1,2019,60.1763965,24.9243852
8,0,1302 2200,1,2019,60.1694578,24.9508565
8,0,1302 2200,1,2019,60.1761703,24.9245140
8,0,1302 2200,1,2019,60.1772220,24.9215083
8,0,1302 2200,1,2019,60.4623689,26.9382117
8,0,1302 2200 2003,2,2019,60.1694578,24.9508565
8,0,1302 2200 2003,1,2019,60.1769111,24.9252375
8,0,1302 2906,1,2019,60.1643956,24.9502365
8,0,1303,2,2019,60.1559588,24.9384817
8,0,1303,2,2019,60.1568479,24.9330072
8,0,1303,1,2019,60.1608752,24.9481881
8,0,1303,1,2019,60.1681495,24.9686049
8,0,1303,1,2019,60.1686366,24.9645145
8,0,1303,2,2019,60.1780347,24.9475737
8,0,1303,1,2019,60.1826375,24.9610344
8,0,1303,1,2019,60.1871939,24.9453188
8,0,1303,1,2019,60.2249272,24.9888379
8,0,1303,1,2019,60.2260299,24.9309244
8,0,1303,1,2019,61.8703954,25.2173733
8,0,1303,1,2019,62.2400085,25.7381743
8,0,1303,1,2019,65.0120415,25.4699141
8,0,1304,1,2019,60.1502428,24.8859269
8,0,1304,1,2019,60.1518945,24.8827906
8,0,1304,1,2019,60.1553859,24.9436132
8,0,1304,1,2019,60.1568403,24.9447206
8,0,1304,1,2019,60.1568479,24.9330072
8,0,1304,1,2019,60.1569062,24.9437581
8,0,1304,1,2019,60.1570267,24.9462718
8,0,1304,1,2019,60.1573790,24.9492166
8,0,1304,1,2019,60.1579100,24.9459053
8,0,1304,1,2019,60.1580020,24.9423624
8,0,1304,2,2019,60.1587009,24.9376914
8,0,1304,1,2019,60.1590709,24.8802721
8,0,1304,1,2019,60.1592767,24.9427629
8,0,1304,1,2019,60.1595013,24.9470876
8,0,1304,1,2019,60.1597446,24.9410470
8,0,1304,1,2019,60.1597777,24.9464340
8,0,1304,1,2019,60.1598685,24.9493619
8,0,1304,2,2019,60.1604900,24.9362698
8,0,1304,2,2019,60.1606982,24.9385652
8,0,1304,1,2019,60.1608581,24.9358709
8,0,1304,1,2019,60.1614871,24.9250402
8,0,1304,1,2019,60.1618329,24.9370396
8,0,1304,1,2019,60.1621368,24.9402599
8,0,1304,1,2019,60.1635603,24.9463426
8,0,1304,1,2019,60.1636574,24.9248873
8,0,1304,1,2019,60.1638294,24.9481800
8,0,1304,1,2019,60.1641782,24.9496669
8,0,1304,1,2019,60.1652196,24.9501265
8,0,1304,1,2019,60.1656974,24.9481682
8,0,1304,1,2019,60.1657174,24.9488251
8,0,1304,1,2019,60.1657746,24.9508958
8,0,1304,1,2019,60.1660105,24.9472870
8,0,1304,2,2019,60.1666322,24.9497598
8,0,1304,2,2019,60.1667764,24.9366927
8,0,1304,1,2019,60.1670742,24.9625194
